sid,cid,Semester,Grade,GPA
563,164,64,P,2.1
568,164,64,P,2.34
578,164,64,P,2.39
626,164,64,P,2.01
651,164,64,P,2.7
720,164,64,P,2.89
733,164,64,P,2.81
829,164,64,P,2.24
856,164,64,P,2.52
955,164,64,P,2.76
1042,164,64,P,2.84
1083,164,64,P,2.2
11,168,64,B-,2.62
30,168,64,B-,2.32
57,168,64,D,2.33
78,168,64,B,2.59
86,168,64,C,1.94
103,168,64,C,2.32
109,168,64,F,2.15
116,168,64,F(3),1.2
124,168,64,C,1.84
140,168,64,C,2.3
166,168,64,B,2.68
191,168,64,A,3.55
194,168,64,C,2.23
219,168,64,F,1.61
250,168,64,B,2.64
256,168,64,A,3.7
258,168,64,B+,2.72
263,168,64,B+,3.21
269,168,64,C-,1.96
275,168,64,D,1.64
281,168,64,B-,2.84
288,168,64,C-,2.04
302,168,64,C,2.13
316,168,64,F,1.89
324,168,64,B-,2.7
334,168,64,D,1.8
343,168,64,B+,3.06
373,168,64,C+,2.23
385,168,64,A,3.87
392,168,64,C-,2.13
399,168,64,B-,2.88
404,168,64,A-,3.37
420,168,64,C,2.1
493,168,64,C,2.41
501,168,64,B,2.37
587,168,64,B-,2.57
633,168,64,B-,2.94
648,168,64,B,2.85
754,168,64,D,1.5
770,168,64,C,1.86
782,168,64,B+,2.52
822,168,64,A,3.04
835,168,64,B+,3.3
850,168,64,C,2.08
887,168,64,B,3.4
951,168,64,C,2.2
963,168,64,B-,2.62
989,168,64,B,2.41
997,168,64,B-,2.87
1024,168,64,C-,2.04
1080,168,64,A-,3.07
1082,168,64,D+,1.7
1150,168,64,B-,2.54
1154,168,64,C+,1.99
1159,168,64,B,2.52
1176,168,64,C,2.18
1184,168,64,B+,2.94
1238,168,64,C+,2.37
1261,168,64,B-,2.01
1266,168,64,C+,2.51
1274,168,64,C+,2.77
1290,168,64,B,2.8
1292,168,64,C+,2.86
7,173,64,P,2.13
45,173,64,P,2.77
58,173,64,P,0.42
80,173,64,P,0.75
82,173,64,P,1.79
114,173,64,P,2.76
173,173,64,P,2.14
193,173,64,P,2
249,173,64,P,2.18
259,173,64,P,1.88
285,173,64,P,0.14
330,173,64,P,0.67
349,173,64,P,3.22
430,173,64,P,3.13
524,173,64,F(2),0
583,173,64,P,2.52
609,173,64,P,1.85
611,173,64,P,3
637,173,64,P,0.25
673,173,64,P,3.16
721,173,64,P,2.22
731,173,64,P,1.6
772,173,64,P,1.86
806,173,64,P,0.33
812,173,64,P,1.71
903,173,64,P,1.89
940,173,64,P,2.03
1014,173,64,P,1
1044,173,64,P,1
1136,173,64,P,1.67
1141,173,64,F(2),0
1167,173,64,F(2),0
1203,173,64,P,2.08
1210,173,64,P,1.73
1279,173,64,P,2.95
926,176,64,B+,2.35
43,183,64,A-,2.38
93,183,64,B-,1.74
133,183,64,A-,2.42
203,183,64,F(1),2.14
234,183,64,A,3.16
450,183,64,C+,2.51
472,183,64,D,1.74
630,183,64,A-,2.26
837,183,64,A-,2.35
861,183,64,F(2),2.22
1197,183,64,A,2.21
1251,183,64,B,1.79
1256,183,64,W,1
1282,183,64,A,2.44
16,189,64,B-,1.95
626,189,64,B+,2.01
1247,189,64,B,2.17
17,190,64,C,2.24
38,190,64,B,3.08
122,190,64,C,2
153,190,64,C+,2.44
164,190,64,C,2.39
184,190,64,B+,3.19
198,190,64,B+,3.23
217,190,64,B-,2.97
233,190,64,C+,2.05
252,190,64,C,3.29
291,190,64,A-,2.48
441,190,64,A-,3.3
451,190,64,B+,3.71
521,190,64,B-,2.63
547,190,64,C,2.07
554,190,64,A-,3.78
594,190,64,B+,2.34
604,190,64,C,2.89
621,190,64,C+,2.42
622,190,64,B+,3.3
626,190,64,C+,2.01
667,190,64,C+,2.34
670,190,64,B+,2.32
701,190,64,C,2.02
715,190,64,A,3.57
717,190,64,C+,2
734,190,64,C+,2.26
783,190,64,B-,2.38
826,190,64,B,2
837,190,64,B-,2.35
847,190,64,B+,3.25
916,190,64,B,2.62
945,190,64,C+,3.05
959,190,64,C,2.38
960,190,64,C,2.49
987,190,64,I,1.93
1013,190,64,B,2.76
1018,190,64,C+,2.17
1066,190,64,C+,2.83
1067,190,64,C,2.35
1077,190,64,B+,3.23
1109,190,64,B+,3.04
1147,190,64,A,3.05
1156,190,64,B,3.28
1194,190,64,A,3.79
1205,190,64,B,3.09
118,194,64,D+,1.19
291,194,64,C,2.48
303,194,64,C-,1.83
317,194,64,W,1.94
342,194,64,A,2.39
363,194,64,B,2.47
366,194,64,D,2.1
377,194,64,C,2.24
626,194,64,B-,2.01
630,194,64,C,2.26
847,194,64,A-,3.25
987,194,64,C+,1.93
1011,194,64,W,2
1013,194,64,C-,2.76
1019,194,64,W,3.24
1023,194,64,C-,2.1
1026,194,64,F(2),1.53
1188,194,64,B,2.13
1195,194,64,C+,2.17
1275,194,64,C,2.35
15,202,64,B-,2.82
51,202,64,B,3.59
56,202,64,B-,3.2
85,202,64,C+,1.88
106,202,64,B-,2.63
186,202,64,C,1.63
187,202,64,C,2.7
203,202,64,B-,2.14
234,202,64,C+,3.16
238,202,64,B+,3.72
251,202,64,B-,2.59
254,202,64,C+,2.55
255,202,64,C,2.56
284,202,64,B,2.64
305,202,64,B,3.02
382,202,64,A-,3.74
411,202,64,B-,1.83
458,202,64,D+,1.8
465,202,64,B+,3.77
466,202,64,B+,3.84
468,202,64,B-,3
492,202,64,A-,3.34
500,202,64,B,3.69
508,202,64,B,2.67
530,202,64,B+,2.61
598,202,64,B,2.35
618,202,64,B-,2.94
676,202,64,C+,2.3
690,202,64,C,2.02
691,202,64,B,2.97
754,202,64,F,1.5
779,202,64,B,3.34
781,202,64,C+,2.53
798,202,64,F(2),2.07
815,202,64,D,1.38
885,202,64,C,2.38
892,202,64,C+,2.43
913,202,64,B,3.28
926,202,64,B+,2.35
951,202,64,D,2.2
956,202,64,B,3.29
988,202,64,D+,2.27
999,202,64,B,3.11
1046,202,64,B,2.88
1086,202,64,B-,2.51
1087,202,64,C+,2.87
1104,202,64,C,2.36
1115,202,64,C,2.13
1155,202,64,B-,2.83
1158,202,64,B+,3.62
1171,202,64,C+,2.53
1197,202,64,C-,2.21
1219,202,64,C+,2.58
1227,202,64,D+,1.44
1251,202,64,C,1.79
1282,202,64,C,2.44
1293,202,64,B+,3.18
4,209,64,A,3.14
7,209,64,C,2.13
27,209,64,F(2),0
31,209,64,B+,3.83
43,209,64,F,2.38
45,209,64,B+,2.77
48,209,64,C-,2.74
58,209,64,F(2),0.42
65,209,64,A,3.59
80,209,64,F(2),0.75
82,209,64,C+,1.79
96,209,64,F(2),1.86
114,209,64,F(2),2.76
125,209,64,F(2),1.39
165,209,64,B,3.09
173,209,64,C-,2.14
186,209,64,F(2),1.63
193,209,64,A-,2
249,209,64,B-,2.18
259,209,64,B-,1.88
264,209,64,B-,3.85
274,209,64,F(2),0.94
285,209,64,F(2),0.14
296,209,64,C+,2.69
307,209,64,F(2),3.16
322,209,64,F(2),0
323,209,64,C+,1.79
330,209,64,F(2),0.67
346,209,64,F(3),0.62
349,209,64,A,3.22
353,209,64,F,2.02
365,209,64,F(2),1.33
371,209,64,A-,3.06
396,209,64,D+,2.51
418,209,64,F(2),2.53
430,209,64,A-,3.13
467,209,64,F(2),0.81
473,209,64,F(2),1.06
485,209,64,B-,3.52
520,209,64,B-,2.9
524,209,64,F(3),0
527,209,64,F(2),2.91
530,209,64,C,2.61
541,209,64,F(3),1.21
561,209,64,B-,3.11
574,209,64,B+,3.41
583,209,64,A-,2.52
606,209,64,A,3
609,209,64,F,1.85
611,209,64,A,3
613,209,64,B+,3.65
625,209,64,A,3.61
628,209,64,B,3.24
637,209,64,F(2),0.25
638,209,64,B-,3.22
643,209,64,A-,3.72
658,209,64,C,1.91
663,209,64,B+,3.35
673,209,64,A,3.16
710,209,64,B+,3.41
718,209,64,A-,2.87
721,209,64,C,2.22
724,209,64,,0
731,209,64,F(2),1.6
739,209,64,F(2),1
752,209,64,A,3.98
757,209,64,F(2),1.08
772,209,64,C-,1.86
784,209,64,C,2.27
802,209,64,B-,2.89
804,209,64,D,1.8
806,209,64,F(2),0.33
812,209,64,C-,1.71
824,209,64,D,2.18
828,209,64,B+,3.37
845,209,64,C+,3.17
903,209,64,F,1.89
906,209,64,F(3),2.92
919,209,64,A-,2.83
920,209,64,F,1.25
925,209,64,C+,2.58
926,209,64,F(2),2.35
933,209,64,B-,2.77
940,209,64,B-,2.03
941,209,64,B+,3.2
946,209,64,C+,2.4
948,209,64,F,2.1
950,209,64,F(3),1.92
958,209,64,F(2),1.79
961,209,64,B,3.18
971,209,64,B-,2.81
981,209,64,B,2.08
990,209,64,C+,2.91
1003,209,64,A-,2.78
1014,209,64,F(2),1
1015,209,64,B+,3.06
1038,209,64,F,2.56
1044,209,64,F(2),1
1096,209,64,C,3.08
1101,209,64,D,2.14
1136,209,64,F(2),1.67
1139,209,64,D,1.61
1141,209,64,,0
1149,209,64,C+,2.51
1161,209,64,F(2),1
1167,209,64,,0
1177,209,64,D+,2.92
1182,209,64,F(2),2.69
1203,209,64,C-,2.08
1204,209,64,D,1.43
1210,209,64,F,1.73
1230,209,64,,0
1243,209,64,D,2.31
1256,209,64,F(2),1
1260,209,64,C+,2.19
1279,209,64,F(2),2.95
1282,209,64,F(2),2.44
1300,209,64,A,3.16
1302,209,64,F,1.56
1307,209,64,B+,3.28
1244,212,64,F(3),0.48
253,220,64,C,1.42
318,220,64,C,1.61
440,220,64,W,1.29
604,220,64,B+,2.89
1128,220,64,C,1.72
374,227,64,F,1.53
13,236,64,B-,2.03
16,236,64,F(3),1.95
17,236,64,C-,2.24
30,236,64,F(3),2.32
103,236,64,B,2.32
109,236,64,I,2.15
124,236,64,D+,1.84
140,236,64,C,2.3
192,236,64,F(3),2.05
194,236,64,C+,2.23
223,236,64,W,2.34
233,236,64,B-,2.05
269,236,64,F(3),1.96
280,236,64,C,1.72
288,236,64,C,2.04
334,236,64,F(3),1.8
392,236,64,C-,2.13
420,236,64,F(3),2.1
588,236,64,C+,2.54
701,236,64,F(3),2.02
709,236,64,C-,1.74
725,236,64,F(3),1.97
734,236,64,C,2.26
767,236,64,D,1.97
768,236,64,C+,2.11
773,236,64,B-,2.31
782,236,64,B-,2.52
801,236,64,F(3),1.98
810,236,64,W,2.23
820,236,64,F(3),2.01
822,236,64,W,3.04
861,236,64,F(2),2.22
871,236,64,C,2.52
885,236,64,W,2.38
894,236,64,C+,1.51
989,236,64,F,2.41
1022,236,64,W,2.27
1261,236,64,W,2.01
1283,236,64,D,2.02
1285,236,64,F(2),2.55
1298,236,64,C+,2.65
1299,236,64,W,2.32
83,239,64,C+,2
179,239,64,C+,3.12
563,243,64,B+,2.1
717,243,64,F,2
955,243,64,B+,2.76
1002,243,64,C-,2.07
1195,243,64,D,2.17
417,257,64,C-,1.14
495,257,64,F(2),0.54
515,257,64,D,1.75
646,257,64,F,1.27
1122,257,64,B+,2.71
15,259,64,B+,2.82
30,259,64,C+,2.32
51,259,64,A,3.59
56,259,64,B+,3.2
85,259,64,W,1.88
89,259,64,B-,2.92
106,259,64,C-,2.63
123,259,64,W,2.62
129,259,64,D+,2.72
187,259,64,F,2.7
223,259,64,D,2.34
230,259,64,C+,2.14
235,259,64,C,2.67
238,259,64,A,3.72
251,259,64,C,2.59
254,259,64,B,2.55
255,259,64,C+,2.56
280,259,64,D+,1.72
305,259,64,B-,3.02
316,259,64,W,1.89
334,259,64,F,1.8
373,259,64,C+,2.23
382,259,64,A-,3.74
399,259,64,C,2.88
409,259,64,C-,1.9
411,259,64,C,1.83
458,259,64,W,1.8
465,259,64,A,3.77
466,259,64,A,3.84
468,259,64,B-,3
475,259,64,B-,2.9
479,259,64,D+,2.16
492,259,64,B+,3.34
500,259,64,A-,3.69
501,259,64,C,2.37
508,259,64,B-,2.67
587,259,64,B-,2.57
597,259,64,C-,2.46
598,259,64,C+,2.35
618,259,64,B,2.94
624,259,64,C,2.33
633,259,64,C-,2.94
674,259,64,C,2.4
690,259,64,F(2),2.02
691,259,64,B+,2.97
700,259,64,D,2.01
767,259,64,C-,1.97
770,259,64,D+,1.86
779,259,64,A-,3.34
798,259,64,F(2),2.07
803,259,64,C,2.85
815,259,64,F(3),1.38
823,259,64,C,2.68
835,259,64,B,3.3
850,259,64,C,2.08
871,259,64,C+,2.52
885,259,64,C+,2.38
913,259,64,B-,3.28
914,259,64,B-,2.55
932,259,64,W,1.93
942,259,64,C-,2.33
956,259,64,B+,3.29
989,259,64,D+,2.41
999,259,64,A-,3.11
1022,259,64,D,2.27
1046,259,64,W,2.88
1082,259,64,D+,1.7
1086,259,64,B-,2.51
1087,259,64,W,2.87
1104,259,64,B,2.36
1154,259,64,D+,1.99
1155,259,64,C+,2.83
1158,259,64,A-,3.62
1171,259,64,C,2.53
1174,259,64,B,3.07
1176,259,64,C,2.18
1219,259,64,B,2.58
1227,259,64,F(3),1.44
1255,259,64,C-,2.12
1274,259,64,B+,2.77
1290,259,64,C+,2.8
1292,259,64,C+,2.86
1293,259,64,A-,3.18
1299,259,64,C,2.32
1303,259,64,W,1.28
126,263,64,B-,2.36
192,263,64,C,2.05
233,263,64,C,2.05
342,263,64,C+,2.39
515,263,64,C-,1.75
547,263,64,C-,2.07
621,263,64,B+,2.42
630,263,64,C,2.26
694,263,64,B,2.47
696,263,64,C-,2.36
701,263,64,C,2.02
717,263,64,D+,2
768,263,64,C-,2.11
778,263,64,C+,1.96
987,263,64,C-,1.93
1026,263,64,F(2),1.53
1144,263,64,F(2),1.68
247,264,64,B,2.18
551,264,64,B+,3
856,264,64,B+,2.52
955,264,64,B+,2.76
90,273,64,F,1.74
162,273,64,B,2.71
234,273,64,B+,3.16
275,273,64,W,1.64
343,273,64,B-,3.06
590,273,64,D,2.39
888,273,64,D,1.88
963,273,64,B,2.62
11,276,64,C,2.62
16,276,64,C,1.95
57,276,64,C,2.33
78,276,64,C-,2.59
103,276,64,C-,2.32
109,276,64,F,2.15
123,276,64,F(3),2.62
140,276,64,C+,2.3
166,276,64,C+,2.68
191,276,64,A-,3.55
194,276,64,D,2.23
250,276,64,B-,2.64
256,276,64,A-,3.7
258,276,64,B,2.72
263,276,64,B,3.21
269,276,64,D,1.96
281,276,64,B-,2.84
288,276,64,D+,2.04
302,276,64,C,2.13
324,276,64,B,2.7
343,276,64,A-,3.06
373,276,64,D+,2.23
385,276,64,A,3.87
392,276,64,C+,2.13
399,276,64,B,2.88
404,276,64,B+,3.37
420,276,64,D,2.1
493,276,64,C+,2.41
587,276,64,B-,2.57
633,276,64,C+,2.94
648,276,64,B-,2.85
820,276,64,C-,2.01
822,276,64,B,3.04
835,276,64,B-,3.3
850,276,64,C,2.08
887,276,64,B+,3.4
951,276,64,D,2.2
963,276,64,C+,2.62
997,276,64,B,2.87
1024,276,64,C-,2.04
1080,276,64,B+,3.07
1150,276,64,C+,2.54
1159,276,64,A-,2.52
1184,276,64,B,2.94
1238,276,64,C-,2.37
1261,276,64,C+,2.01
1266,276,64,C+,2.51
1274,276,64,B-,2.77
1290,276,64,B-,2.8
1292,276,64,C+,2.86
400,303,64,I,2.47
1195,303,64,C+,2.17
495,305,64,F,0.54
646,305,64,F,1.27
563,311,64,A,2.1
69,322,64,B,2.33
90,322,64,C,1.74
162,322,64,C-,2.71
186,322,64,F,1.63
188,322,64,W,1.6
203,322,64,C+,2.14
230,322,64,C+,2.14
239,322,64,B,2.35
284,322,64,B+,2.64
428,322,64,F(3),1.72
450,322,64,B-,2.51
479,322,64,C,2.16
578,322,64,C+,2.39
676,322,64,C,2.3
865,322,64,B+,2.71
899,322,64,B-,1.67
926,322,64,B,2.35
4,323,64,B+,3.14
7,323,64,B-,2.13
27,323,64,W,0
31,323,64,A,3.83
43,323,64,B,2.38
45,323,64,B-,2.77
48,323,64,B+,2.74
58,323,64,F,0.42
65,323,64,B+,3.59
80,323,64,F,0.75
82,323,64,C,1.79
96,323,64,C-,1.86
114,323,64,B-,2.76
125,323,64,B,1.39
165,323,64,B+,3.09
173,323,64,B,2.14
193,323,64,B-,2
249,323,64,C+,2.18
259,323,64,C+,1.88
264,323,64,A,3.85
296,323,64,B,2.69
307,323,64,B+,3.16
322,323,64,W,0
323,323,64,B+,1.79
330,323,64,D+,0.67
349,323,64,B,3.22
353,323,64,C+,2.02
365,323,64,B+,1.33
371,323,64,B,3.06
396,323,64,A-,2.51
418,323,64,B,2.53
430,323,64,B,3.13
467,323,64,D,0.81
473,323,64,B,1.06
485,323,64,A-,3.52
520,323,64,B,2.9
524,323,64,F(2),0
527,323,64,B+,2.91
561,323,64,B+,3.11
574,323,64,A-,3.41
583,323,64,B,2.52
606,323,64,B+,3
609,323,64,B-,1.85
611,323,64,B+,3
613,323,64,B+,3.65
625,323,64,A-,3.61
628,323,64,B+,3.24
637,323,64,D,0.25
638,323,64,B+,3.22
643,323,64,A-,3.72
658,323,64,B,1.91
663,323,64,B+,3.35
673,323,64,B,3.16
710,323,64,B,3.41
718,323,64,B+,2.87
721,323,64,B,2.22
724,323,64,F(2),0
731,323,64,C+,1.6
739,323,64,C+,1
752,323,64,A,3.98
757,323,64,B-,1.08
772,323,64,C+,1.86
784,323,64,B,2.27
802,323,64,B+,2.89
804,323,64,B,1.8
806,323,64,C-,0.33
812,323,64,B,1.71
824,323,64,B-,2.18
828,323,64,B+,3.37
845,323,64,B,3.17
903,323,64,C+,1.89
906,323,64,B+,2.92
919,323,64,A-,2.83
925,323,64,B-,2.58
933,323,64,B-,2.77
940,323,64,B-,2.03
941,323,64,B+,3.2
946,323,64,B,2.4
948,323,64,A-,2.1
950,323,64,C+,1.92
958,323,64,B-,1.79
961,323,64,A-,3.18
971,323,64,B+,2.81
981,323,64,B+,2.08
990,323,64,B,2.91
1003,323,64,B+,2.78
1014,323,64,C,1
1015,323,64,B+,3.06
1038,323,64,B,2.56
1044,323,64,F(2),1
1096,323,64,B+,3.08
1101,323,64,B,2.14
1136,323,64,C,1.67
1139,323,64,B-,1.61
1141,323,64,F(2),0
1149,323,64,B,2.51
1161,323,64,C-,1
1167,323,64,F,0
1177,323,64,A,2.92
1182,323,64,B+,2.69
1203,323,64,C+,2.08
1210,323,64,C,1.73
1230,323,64,F(2),0
1243,323,64,B+,2.31
1260,323,64,B-,2.19
1279,323,64,C+,2.95
1300,323,64,A,3.16
1302,323,64,C+,1.56
1307,323,64,A-,3.28
4,324,64,C+,3.14
27,324,64,W,0
31,324,64,B,3.83
48,324,64,B+,2.74
65,324,64,B+,3.59
96,324,64,D,1.86
125,324,64,F,1.39
133,324,64,C-,2.42
165,324,64,B+,3.09
264,324,64,A-,3.85
274,324,64,F,0.94
296,324,64,C+,2.69
307,324,64,B-,3.16
322,324,64,W,0
323,324,64,F(2),1.79
353,324,64,C-,2.02
365,324,64,C,1.33
371,324,64,D+,3.06
396,324,64,B-,2.51
418,324,64,B,2.53
427,324,64,F(2),0.5
467,324,64,F,0.81
473,324,64,F,1.06
485,324,64,B-,3.52
520,324,64,B-,2.9
527,324,64,B-,2.91
541,324,64,F(3),1.21
561,324,64,C+,3.11
574,324,64,B-,3.41
590,324,64,C,2.39
606,324,64,C,3
613,324,64,B,3.65
625,324,64,A-,3.61
628,324,64,C-,3.24
638,324,64,B-,3.22
643,324,64,B,3.72
658,324,64,D,1.91
663,324,64,C+,3.35
710,324,64,C+,3.41
718,324,64,B+,2.87
724,324,64,F(2),0
739,324,64,F,1
752,324,64,A,3.98
757,324,64,F,1.08
784,324,64,D+,2.27
802,324,64,D,2.89
804,324,64,D,1.8
824,324,64,C-,2.18
828,324,64,C,3.37
845,324,64,B,3.17
906,324,64,C,2.92
919,324,64,B+,2.83
920,324,64,F(3),1.25
925,324,64,C-,2.58
933,324,64,C,2.77
941,324,64,B-,3.2
946,324,64,C,2.4
948,324,64,C-,2.1
950,324,64,D+,1.92
958,324,64,D,1.79
961,324,64,C,3.18
971,324,64,C-,2.81
981,324,64,C,2.08
990,324,64,C,2.91
1003,324,64,C+,2.78
1015,324,64,D,3.06
1038,324,64,D+,2.56
1096,324,64,B-,3.08
1101,324,64,C,2.14
1139,324,64,C,1.61
1149,324,64,D+,2.51
1161,324,64,C-,1
1177,324,64,B,2.92
1182,324,64,D,2.69
1230,324,64,F(2),0
1243,324,64,C+,2.31
1244,324,64,D,0.48
1256,324,64,W,1
1260,324,64,C,2.19
1300,324,64,D+,3.16
1302,324,64,F,1.56
1307,324,64,B,3.28
4,326,64,A,3.14
27,326,64,W,0
31,326,64,A,3.83
48,326,64,A-,2.74
59,326,64,F,1.17
65,326,64,A,3.59
96,326,64,C,1.86
116,326,64,D,1.2
125,326,64,C,1.39
133,326,64,B+,2.42
165,326,64,A,3.09
172,326,64,F,1.09
188,326,64,W,1.6
212,326,64,C-,1.83
264,326,64,A,3.85
274,326,64,W,0.94
296,326,64,A,2.69
307,326,64,B+,3.16
322,326,64,W,0
323,326,64,D,1.79
353,326,64,B-,2.02
365,326,64,B-,1.33
371,326,64,A-,3.06
396,326,64,B,2.51
418,326,64,B,2.53
467,326,64,D+,0.81
473,326,64,F,1.06
479,326,64,C,2.16
485,326,64,B+,3.52
520,326,64,B,2.9
527,326,64,B,2.91
530,326,64,B-,2.61
541,326,64,W,1.21
561,326,64,A,3.11
574,326,64,B+,3.41
588,326,64,A,2.54
590,326,64,C+,2.39
592,326,64,W,2.3
606,326,64,A-,3
613,326,64,A-,3.65
625,326,64,A,3.61
628,326,64,B+,3.24
638,326,64,A,3.22
643,326,64,A,3.72
658,326,64,B,1.91
663,326,64,A,3.35
710,326,64,A,3.41
718,326,64,A-,2.87
724,326,64,F(2),0
739,326,64,C-,1
752,326,64,A,3.98
757,326,64,C,1.08
784,326,64,A-,2.27
802,326,64,A,2.89
804,326,64,C+,1.8
824,326,64,B+,2.18
827,326,64,C+,1.7
828,326,64,A,3.37
845,326,64,B+,3.17
847,326,64,A,3.25
865,326,64,C,2.71
899,326,64,C,1.67
906,326,64,B+,2.92
919,326,64,B+,2.83
925,326,64,B,2.58
926,326,64,B-,2.35
933,326,64,B+,2.77
941,326,64,A-,3.2
946,326,64,B,2.4
948,326,64,B,2.1
950,326,64,D+,1.92
958,326,64,B-,1.79
961,326,64,A-,3.18
971,326,64,A-,2.81
981,326,64,D,2.08
990,326,64,B+,2.91
1003,326,64,A,2.78
1015,326,64,B+,3.06
1038,326,64,B+,2.56
1096,326,64,A,3.08
1101,326,64,A-,2.14
1139,326,64,C+,1.61
1149,326,64,B,2.51
1161,326,64,F(2),1
1163,326,64,C+,1.69
1177,326,64,B-,2.92
1182,326,64,B,2.69
1204,326,64,C,1.43
1230,326,64,F(2),0
1243,326,64,A-,2.31
1256,326,64,W,1
1260,326,64,B,2.19
1300,326,64,B+,3.16
1302,326,64,C+,1.56
1307,326,64,B+,3.28
15,332,64,C+,2.82
30,332,64,C+,2.32
51,332,64,B+,3.59
56,332,64,A-,3.2
57,332,64,B-,2.33
78,332,64,B+,2.59
85,332,64,W,1.88
89,332,64,C+,2.92
106,332,64,C-,2.63
123,332,64,W,2.62
124,332,64,F(3),1.84
129,332,64,C,2.72
187,332,64,F,2.7
223,332,64,B-,2.34
230,332,64,C,2.14
235,332,64,C-,2.67
238,332,64,W,3.72
250,332,64,B-,2.64
251,332,64,B-,2.59
254,332,64,B,2.55
255,332,64,C,2.56
263,332,64,A,3.21
280,332,64,B-,1.72
281,332,64,B-,2.84
305,332,64,A-,3.02
316,332,64,C+,1.89
334,332,64,F(3),1.8
382,332,64,A-,3.74
385,332,64,A,3.87
411,332,64,A,1.83
458,332,64,F(3),1.8
465,332,64,A-,3.77
466,332,64,A-,3.84
468,332,64,B,3
475,332,64,C-,2.9
479,332,64,C,2.16
492,332,64,B-,3.34
500,332,64,A-,3.69
501,332,64,C+,2.37
508,332,64,B,2.67
597,332,64,D,2.46
598,332,64,D,2.35
618,332,64,B,2.94
624,332,64,D,2.33
674,332,64,C-,2.4
686,332,64,B-,2.73
691,332,64,B,2.97
700,332,64,F(3),2.01
767,332,64,C+,1.97
770,332,64,F(3),1.86
779,332,64,A-,3.34
782,332,64,B,2.52
798,332,64,F(2),2.07
803,332,64,C,2.85
820,332,64,B,2.01
822,332,64,B-,3.04
823,332,64,F(3),2.68
835,332,64,A,3.3
861,332,64,F(2),2.22
871,332,64,C,2.52
885,332,64,C+,2.38
892,332,64,A-,2.43
913,332,64,B+,3.28
914,332,64,C+,2.55
932,332,64,W,1.93
942,332,64,C,2.33
951,332,64,C+,2.2
956,332,64,B+,3.29
999,332,64,B,3.11
1022,332,64,C-,2.27
1046,332,64,W,2.88
1082,332,64,C+,1.7
1086,332,64,C,2.51
1087,332,64,C+,2.87
1104,332,64,F(3),2.36
1154,332,64,B,1.99
1155,332,64,C,2.83
1158,332,64,B,3.62
1159,332,64,W,2.52
1171,332,64,C,2.53
1174,332,64,B-,3.07
1176,332,64,C,2.18
1219,332,64,C+,2.58
1255,332,64,F(3),2.12
1293,332,64,C-,3.18
1299,332,64,C+,2.32
1303,332,64,W,1.28
121,334,64,A,2.31
578,334,64,A-,2.39
1002,334,64,F,2.07
38,337,64,B-,3.08
118,337,64,D,1.19
153,337,64,B,2.44
164,337,64,B+,2.39
198,337,64,A-,3.23
217,337,64,B+,2.97
233,337,64,C-,2.05
252,337,64,B,3.29
318,337,64,D,1.61
352,337,64,A-,2.83
441,337,64,B+,3.3
451,337,64,B+,3.71
554,337,64,A,3.78
578,337,64,C,2.39
594,337,64,C-,2.34
622,337,64,A-,3.3
651,337,64,B+,2.7
694,337,64,B-,2.47
701,337,64,C,2.02
715,337,64,A,3.57
720,337,64,B+,2.89
792,337,64,B-,2.07
829,337,64,B,2.24
880,337,64,B+,2.97
960,337,64,B,2.49
1011,337,64,F,2
1019,337,64,C,3.24
1066,337,64,B+,2.83
1109,337,64,B,3.04
1143,337,64,D,1.77
1144,337,64,F(2),1.68
1156,337,64,A-,3.28
1166,337,64,C,2.22
1194,337,64,A-,3.79
1200,337,64,W,1.86
11,338,64,D+,2.62
38,338,64,B-,3.08
126,338,64,C+,2.36
153,338,64,B,2.44
164,338,64,B-,2.39
184,338,64,B,3.19
198,338,64,C+,3.23
217,338,64,C,2.97
252,338,64,B+,3.29
291,338,64,C-,2.48
352,338,64,C+,2.83
377,338,64,C,2.24
395,338,64,D+,2.33
441,338,64,B+,3.3
443,338,64,C,2.56
451,338,64,B,3.71
539,338,64,B-,2.48
547,338,64,C+,2.07
554,338,64,A,3.78
578,338,64,C-,2.39
604,338,64,B-,2.89
621,338,64,C-,2.42
622,338,64,A,3.3
641,338,64,F,1.78
651,338,64,C+,2.7
670,338,64,C-,2.32
694,338,64,B,2.47
715,338,64,B+,3.57
717,338,64,C-,2
733,338,64,B+,2.81
778,338,64,D,1.96
783,338,64,C+,2.38
817,338,64,C,2.08
826,338,64,D,2
829,338,64,B,2.24
847,338,64,C,3.25
887,338,64,B,3.4
916,338,64,B,2.62
945,338,64,B,3.05
960,338,64,C-,2.49
987,338,64,D,1.93
1013,338,64,B-,2.76
1018,338,64,C,2.17
1066,338,64,C+,2.83
1067,338,64,C-,2.35
1077,338,64,B,3.23
1109,338,64,B-,3.04
1147,338,64,B-,3.05
1156,338,64,B+,3.28
1194,338,64,B+,3.79
1205,338,64,B-,3.09
4,349,64,A,3.14
7,349,64,B,2.13
27,349,64,W,0
31,349,64,A,3.83
45,349,64,B+,2.77
48,349,64,B+,2.74
58,349,64,F,0.42
65,349,64,A,3.59
80,349,64,D,0.75
82,349,64,C,1.79
96,349,64,F,1.86
114,349,64,C,2.76
125,349,64,B-,1.39
165,349,64,A,3.09
173,349,64,C+,2.14
193,349,64,B-,2
249,349,64,C+,2.18
259,349,64,C-,1.88
264,349,64,A,3.85
